number,summary,milestone,reporter,assigned_to_name,assigned_to_id,priority,status,completed_date,due_date,created_on,work_remaining,project,worked_hours,total_worked_hours,sum_of_child_estimates,plan_level,estimate,total_work_remaining,description,updated_at,last_status_or_milestone_change,tag_names,visible_in_client_view,days_from_created_on,days_from_last_update,days_from_status_change,days_from_completed,Fixed in,known since,Planned for release,type of feature
747,1.1 Backport fix for SAML multi-value attribute logging from 1.5 (r1313),Bugs in version 1.1,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-06-03,,2012-05-18,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,,2012-06-03,,,false,1945 days,1929 days,,1929 days,,,1.1.1,
659,"Expand ""this voucher has been used/cancelled"" error report",Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2012-02-28,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When a voucher user tries to use a voucher that either already has been used or has been cancelled, the error message should incorporate some details about the voucher we're talking about.

-who issued the voucher
-when was it issued
-what was its validity date

",2012-02-28,,,false,2025 days,2025 days,,,,,,
750,Make admin check more strict,Bugs in version 1.1,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-06-03,,2012-05-31,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,,2012-07-03,,,false,1932 days,1899 days,,1929 days,,,,
660,Splash text is in config file and doesn't have a language tag,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,Fixed,2012-03-09,,2012-02-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Splash text is currently not localised.

-give Splash text a language tag
-move splash text from config.php file to language file

",2012-03-09,,,false,2024 days,2015 days,,2015 days,,,1.5-beta2,
661,Adapt RPM/debian packaging  to config-templates use,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-04-11,,2012-02-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,Should be done after the move has been done,2012-04-11,,,false,2024 days,1982 days,,1982 days,,,1.5-beta2,
663,Display error message when trying to upload same file in multipel tabs of same browser,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,Deferred,Not Completed,,2012-03-06,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Use session variables to display an error message if users try to upload the same file in multiple tabs in the same browser.  This leads to corrupt files arriving on other end.  Needs to be displayed both for Flash and HTML5 upload cases.  Needs to be done in ""validate upload"".

",2012-09-10,,,false,2018 days,1830 days,,,,,1.5-beta3,
664,Missing 'Message' label in My Files table header,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-03-09,,2012-03-08,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,As reported by Lubos Kopecky: the header row in My Files misses a label for the Message column,2012-03-09,,,false,2016 days,2015 days,,2015 days,,,1.5-beta2,
665,name and size feedback after selecting file are not localised,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-05-06,,2012-03-09,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,After selecting a file to upload the name and size are reported but these are not localised. See screenshot.,2016-12-12,,,false,2015 days,276 days,,1957 days,,,1.5-beta3,
667,Inconsistent email message when file is deleted,Release 1.5,Wendy Mason (aNSALiyQSr3482eJe5cbCb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-03-16,,2012-03-11,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"The onscreen messages when deleting a file from the ""My FIles"" table, as well as when clicking on the url to an already deleted file, both now read ""This file has been deleted."". However the corresponding email when a file is deleted still reads ""The file '[filename]' from [email address] has been cancelled and is no longer available to download."". Suggest this be changed to ""The file '[filename]' from [email address] has been deleted."", for consistency. See related #649.",2012-03-16,,,false,2013 days,2008 days,,2008 days,,,1.5-beta2,
668,one-click simplest upload,Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2012-03-13,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"easiest upload is the ""send to self"".  Implement an easy way for a user to see that by selecting a file and clicking send, they send the file to themselves.

Options: 
-make it implicit by just clicking on ""send"" with empty To: filed
-prefill the To: field with the user's own address, or explicitly add it (non-changeable) at the end to indicate that a file will *always* be sent to a user self

",2012-03-13,,,false,2011 days,2011 days,,,,,,
669,Allow default site language to be selected,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,Fixed,2012-04-11,,2012-03-13,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"-make site_default_language setting work
-configurable default site language to be presented to user
-moving the config entry to correct location (in config file, Xander will do that)

-after that, default will ben EN_AU, overridden with site_default_language, overridden with the browser-selected language preference
-default language is in language folder, overrides with default language in config as custom override
",2012-04-11,,,false,2011 days,1982 days,,1982 days,,,1.5-beta2,
671,Possible performance improvement: use persistent HTTP1.1 for file upload,Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2012-03-14,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"HTTP 1.1 supports persistent http connections.  If we throw chunks over the same http connection rather than creating a new connection for each chunk we would save the tcp window size negotiated and that might improve upload performance on longer latency links.  Note that we *might* already be doing this, I'm just not sure.",2012-03-14,,,false,2010 days,2010 days,,,,,,
672,HTML5 logo not displayed on logon page,Release 1.5,Wendy Mason (aNSALiyQSr3482eJe5cbCb),,,Normal,Fixed,2012-04-30,,2012-03-16,0.0,FileSender,0.0,0.0,1.0,-,0.0,0.0,"In 1.5, the help page (which is accessible prior to logon) mentions the HTML5 logo but this logo is not displayed until after the user logs on. In 1.1, the HTML5 logo *is* displayed on the logon page. I realise that this may be related to what is / isn't included in the header, so perhaps in 1.5 the logo could be added to the Logon panel instead of in the header? ",2012-05-09,,,false,2008 days,1954 days,,1963 days,,,1.5-beta3,
673,HTML5 logo initially ticked by default after logon,Release 1.5,Wendy Mason (aNSALiyQSr3482eJe5cbCb),Wendy Mason,aNSALiyQSr3482eJe5cbCb,Normal,Fixed,2012-05-04,,2012-03-16,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"After logging on to 1.5 using a browser (version) which does not support all HTML5 features, the HTML5 logo still initially displays with a tick. The delay before this changes to a cross is long enough for the user to already have glanced at the logo for verification and then looked away again. Could the check for HTML5 feature support be applied before the logo is displayed?",2012-05-06,,,false,2008 days,1957 days,,1959 days,,,1.5-beta3,
674,Chrome 'choose file' input area overlaps other text areas in upload page,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Low,Fixed,2012-03-18,,2012-03-16,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"The layout of the upload page doesn't adapt to the rather long length of the 'choose file' input element used in Chrome and Chromium browsers. This causes a slight overlap with other text areas on the upload page when using Chrome/Chromium. See attached picture (as reported by Andrej Bagon/Arnes). Note that this is most annoying when using a language where the ""_HTML5Supported"" language tag is a bit longer (all languages except English ;-). Workaround is to insert a <br /> in the _HTML5Supported tag but a more structural way (if possible) might be nice. Note that this can be postponed to after 1.5 if it is too complex.",2014-10-21,,,false,2008 days,1059 days,,2006 days,1.5,,,chrome
676,Add Italian language files,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Invalid,2012-04-20,,2012-03-19,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2012-07-08,,,false,2005 days,1894 days,,1973 days,,,1.5-beta3,
677,Restructure naming of language files,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-04-25,,2012-03-19,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Current naming scheme of the language files deviates from Best Current Practices (as defined by BCP 47 and related ICU/ISO guidelines). Main deviation being the use of lower/upper case of language and country tags. To prevent confusion we should go to the following filename naming scheme:

<language>_<COUNTRY>

<language> is the shortest two/three letter ISO 639 language code in lowercase
<COUNTRY> (or better perhaps <REGION>) is the ISO 3166-1 country/region/territory code in UPPERcase

Use of ""_"" (underscore) in filenames follows the convention for defining 'locales' on modern Linux/Unix systems (and defined/allowd by the related Unicode/ICU definitions, see [[url:http://www.unicode.org/reports/tr35/#Unicode_Language_and_Locale_Identifiers|http://www.unicode.org/reports/tr35/#Unicode_Language_and_Locale_Identifiers]] )

Note that browser tags for language preference use the ""-"" hyphen (as defined in BCP 47)

Changing this in beta2 has two advantages:
1) use of well used standard for naming locales (for filenames).
2) no mix-up with 'old-style' language definitions in ./config (see related ticket #657)

Re 2) Since we decided to move the distribution provided './config' language definitions to the main files in ./language', left-overs in '/.config' should not be used anymore unless they cotain local modifications. A side effect of renaming all language files now will be that the 'left-overs' in './config' won't be used anymore so the actual (and possibly changed) definitions in the './language' dir will always be used. pre-beta2 users can be directed to move local customisations (and only those) to a file according to the 'new' scheme.

",2012-08-30,,,false,2005 days,1841 days,,1968 days,,,1.5-beta2,
678,Guest invite button syntax,Release 1.5,Wendy Mason (aNSALiyQSr3482eJe5cbCb),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Fixed,2012-03-21,,2012-03-20,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Suggest changing ""Guest invite"" button to ""Invite Guest"", which is more grammatically correct (an alternative is ""Guest Invitation"", but that is too long for a button) and also the capitalisation of both words would be in keeping with other link buttons across the top of the page.
",2012-03-21,,,false,2004 days,2003 days,,2003 days,,,1.5,
680,Duplicate version numbers,,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Fixed,2012-10-13,,2012-03-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"2xversion.patch: the filesender version number is displayed twice: both at the top-right and bottom of the page; the second one is not influenced by the 'versionNumber' setting from config.php, so I've removed that one altogether.

Submitted by Thijs Kinkhorst",2017-05-15,2012-10-13,,false,1995 days,122 days,1797 days,1797 days,,,,
681,Display array in log correctly,Release 1.5,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Fixed,2012-04-11,,2012-03-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Note the repeated occurrence of 'Array' instead of the value in log file. With this patch, the multivalued attribute values are separated by a pipe, like this:

Submitted b y Thijs Kinkhorst",2017-05-15,,,false,1995 days,122 days,,1982 days,,,1.5-beta2,
682,Aurora FF 13+ changed blob.mozslice back to blob.slice,Release 1.5,Chris Richter (d4oZSslSur3R7LeJe5aVNr),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-05-09,,2012-03-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"I was checking the Aurora build of Firefox to see if ff 13+ still breaks when uploading. It does :(.
However after reading a bit about what changed I noted the following on http://hacks.mozilla.org/2012/03/firefox-aurora-13-is-out-spdy-on-by-default-and-a-list-of-other-improvements/

Unprefix Blob.mozSlice: https://bugzilla.mozilla.org/show_bug.cgi?id=725289
Xander
",2012-08-30,,,false,1995 days,1841 days,,1954 days,,,1.5-beta3,
683,possible performance improvement in www/fs_upload.php,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Deferred,Not Completed,,2012-03-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Not so much a bug, but something that is very related to 1.5

Chris and I were discussing upload speed for chunked (html5) upload and where there might be options for improvement.  I looked at http 1.1 keep_alive this week and didn't really see a difference in with or without.  Chris suggested to look at the bit where the chunks are actually written to the temp file.
Around line 247 in www/fs_upload.php there's this code:

while( $data = fread( $fd,  1000000  ) ) file_put_contents( $config[""site_filestore""].sanitizeFilename($tempFilename).checkFileSize($uploadfolder.$tempFilename).""tmp"", $data ) or die(""Error"");
 
It effectively ""chunks the chunk"".  It looked like changing that line to:

file_put_contents( $config[""site_filestore""].sanitizeFilename($tempFilename), $fd, FILE_APPEND ) or die(""Error"");

made for an interesting performance difference.  Chris will look at whether there was a good reason to use the while loop.

",2012-06-29,,,false,1995 days,1903 days,,,,,,
684,Conduct 1.5-beta2 client-side workflow tests,Release 2.0 client-side testing plan,Wendy Mason (aNSALiyQSr3482eJe5cbCb),Wendy Mason,aNSALiyQSr3482eJe5cbCb,Normal,Fixed,2012-04-17,,2012-03-30,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Once 1.5-beta2 code is considered ready for testing and preview installation has been updated accordingly, conduct semi-automated 1.5-beta2 client-side workflow tests as outlined at [[Test Workflows for v1-5]], updating descriptions of manual steps where applicable. ",2012-07-10,,,false,1994 days,1892 days,,1976 days,,,1.5-beta2,
685,Arrange VMs running Selenium Server and initial OS/browser combinations,Release 2.0 client-side testing plan,Wendy Mason (aNSALiyQSr3482eJe5cbCb),Guido Aben,cxFt16lZGr3Q7YeJe5aVNr,Normal,Fixed,2012-03-30,,2012-03-30,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"See also:
* [[Browser-compatibility-matrix]] (under development)
* platforms and browsers supported by Selenium and Selenium Remote Control ""drivers"": http://seleniumhq.org/about/
* Wikipedia page on Usage share of web browsers, including regional variations: http://en.wikipedia.org/wiki/Usage_share_of_web_browsers 
* there is also a list of browser HTML5 readiness at: http://html5test.com/results.html ",2012-03-30,,,false,1994 days,1994 days,,1994 days,,,1.5,
